Respondent_ID,Institutional_AI_Policy,AI_Regulation_Need,Academic_Ethical_Risk,Information_Reliability_Risk,Social_Impact_Risk,Privacy_Concern,Student_Ethical_Engagement
19060,I don't know,4.25,3.25,3.0,1.0,1.0,3.5
19061,Yes,3.5,3.0,3.5,2.6666666666666665,2.0,3.5
19062,I don't know,2.5,1.75,2.5,3.0,3.0,3.5
19063,Yes,3.75,2.5,3.0,3.0,3.0,3.0
19064,Yes,2.75,3.5,3.0,2.0,2.0,3.75
19065,Yes,5.0,2.0,3.0,1.0,1.0,4.5
19066,Yes,3.5,4.0,3.5,2.0,3.0,4.0
19067,I don't know,3.0,2.75,3.5,1.3333333333333333,3.0,3.0
19068,Yes,5.0,5.0,4.5,3.0,3.0,5.0
19069,Yes,4.5,3.5,4.0,3.3333333333333335,5.0,4.0
19070,No,3.0,2.5,2.5,2.6666666666666665,3.0,2.25
19071,Yes,4.25,4.25,4.0,4.0,4.0,3.75
19072,I don't know,3.0,2.25,3.0,2.0,2.0,4.0
19073,Yes,2.5,4.0,4.0,4.0,2.0,3.0
19074,Yes,3.0,3.25,3.5,3.0,3.0,4.0
19075,I don't know,3.0,3.5,3.5,3.0,2.0,3.75
19076,I don't know,3.25,1.75,2.0,2.6666666666666665,4.0,4.0
19077,Yes,4.0,3.25,3.5,4.0,1.0,4.25
19078,Yes,2.5,2.75,3.5,3.3333333333333335,3.0,3.25
19079,I don't know,5.0,4.0,4.0,1.0,4.0,5.0
19080,No,3.0,3.25,3.5,2.3333333333333335,4.0,3.0
19081,Yes,4.5,4.5,4.0,1.3333333333333333,4.0,4.5
19082,Yes,3.5,4.0,4.0,2.0,1.0,3.75
19083,Yes,3.0,3.5,4.0,3.3333333333333335,4.0,4.0
19084,N/A,,,,,,
19085,Yes,2.5,2.0,2.5,2.6666666666666665,2.0,5.0
19087,I don't know,5.0,4.5,5.0,4.333333333333333,5.0,5.0
19088,Yes,3.75,3.5,3.0,2.3333333333333335,3.0,4.75
19089,Yes,3.75,2.0,2.0,2.0,2.0,4.0
19090,I don't know,3.25,2.5,3.5,3.3333333333333335,2.0,5.0
19091,I don't know,3.25,4.75,5.0,2.6666666666666665,5.0,5.0
19092,Yes,3.25,2.25,2.5,3.0,4.0,4.0
19093,Yes,3.25,3.25,2.5,2.0,2.0,2.5
19094,N/A,3.5,1.0,1.0,1.3333333333333333,2.0,4.0
19095,Yes,3.5,3.75,3.0,4.0,3.0,3.5
19096,I don't know,3.75,3.0,4.5,1.6666666666666667,3.0,3.75
19097,I don't know,4.0,4.75,4.0,2.3333333333333335,5.0,4.0
19098,I don't know,3.5,3.5,4.0,1.6666666666666667,4.0,4.5
19099,Yes,2.5,2.5,3.0,2.0,2.0,3.0
19100,Yes,3.0,3.25,3.5,1.3333333333333333,1.0,3.75
19101,N/A,2.75,3.0,3.5,1.0,1.0,3.5
19102,No,3.75,3.25,2.5,1.6666666666666667,1.0,4.0
19103,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19105,I don't know,3.0,2.5,1.5,2.0,1.0,3.0
19106,Yes,4.0,3.75,3.5,2.6666666666666665,3.0,4.0
19107,No,3.0,4.0,4.0,3.3333333333333335,4.0,3.25
19109,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19110,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19111,I don't know,2.5,3.0,3.5,2.0,2.0,2.75
19114,I don't know,1.0,2.5,2.0,2.3333333333333335,2.0,2.0
19115,I don't know,1.75,3.0,4.0,1.0,1.0,2.0
19116,I don't know,3.0,3.0,4.0,4.0,3.0,3.25
19118,I don't know,5.0,4.5,5.0,5.0,5.0,3.0
19119,I don't know,4.0,3.75,3.0,2.6666666666666665,2.0,3.5
19120,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19122,No,4.0,4.0,4.0,3.3333333333333335,4.0,4.0
19123,Yes,4.5,1.5,2.5,1.3333333333333333,3.0,4.5
19125,No,3.0,3.0,3.0,3.0,3.0,3.0
19126,I don't know,3.5,3.5,4.5,2.6666666666666665,4.0,4.0
19127,No,3.0,3.25,3.5,2.3333333333333335,2.0,2.75
19128,I don't know,3.0,3.0,3.0,1.6666666666666667,1.0,3.25
19129,Yes,4.0,4.25,4.5,4.0,5.0,2.75
19130,Yes,3.0,3.0,3.0,2.6666666666666665,3.0,3.0
19131,No,3.0,3.5,2.5,2.0,2.0,3.25
19132,Yes,4.0,4.0,4.0,4.0,4.0,4.0
19135,I don't know,3.0,2.0,2.0,2.0,2.0,3.0
19136,No,2.5,2.75,2.0,2.0,2.0,5.0
19137,I don't know,4.0,4.0,4.0,4.0,4.0,4.0
19138,N/A,2.0,1.25,1.0,1.0,1.0,1.0
19139,Yes,3.25,3.25,2.5,3.0,3.0,3.0
19140,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19141,I don't know,3.75,2.0,1.5,1.0,1.0,1.5
19143,I don't know,3.0,1.0,1.0,1.0,1.0,1.0
19144,No,3.25,3.25,2.0,3.0,2.0,3.75
19145,Yes,1.25,2.5,3.0,2.0,1.0,2.25
19146,Yes,5.0,4.0,4.5,1.3333333333333333,3.0,4.5
19147,Yes,4.0,3.25,4.0,2.6666666666666665,3.0,4.75
19148,I don't know,2.75,3.0,2.0,1.0,2.0,3.75
19150,I don't know,3.0,2.75,3.0,1.3333333333333333,2.0,3.5
19151,Yes,3.0,2.25,3.5,3.0,4.0,4.0
19152,Yes,4.25,2.75,4.0,2.3333333333333335,5.0,4.25
19154,N/A,,,,,,
19156,I don't know,3.25,2.75,3.5,2.0,2.0,3.5
19157,I don't know,4.0,5.0,4.0,2.6666666666666665,3.0,3.75
19158,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19159,I don't know,3.25,3.5,3.5,3.3333333333333335,3.0,4.0
19161,No,4.5,4.0,4.0,3.3333333333333335,3.0,4.75
19162,I don't know,4.0,3.5,3.5,3.0,3.0,4.0
19163,I don't know,4.0,3.5,4.0,2.3333333333333335,2.0,3.25
19164,Yes,5.0,4.25,4.5,4.0,4.0,4.25
19165,Yes,1.0,3.0,3.0,3.0,3.0,5.0
19166,Yes,3.5,4.0,4.0,4.0,4.0,4.0
19167,Yes,4.0,3.75,4.0,3.0,3.0,3.0
19168,Yes,1.0,2.5,3.0,3.0,3.0,3.0
19170,Yes,5.0,3.25,4.0,3.0,3.0,5.0
19171,Yes,3.0,3.25,3.0,2.6666666666666665,3.0,3.75
19172,Yes,3.75,3.25,4.5,1.0,2.0,5.0
19173,I don't know,4.0,3.5,3.5,3.3333333333333335,3.0,3.75
19174,I don't know,3.0,2.75,3.5,2.3333333333333335,3.0,4.25
19175,Yes,3.0,3.75,3.5,3.0,4.0,2.75
19176,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19177,Yes,2.0,1.75,2.5,3.6666666666666665,4.0,4.0
19178,Yes,5.0,5.0,5.0,1.0,5.0,5.0
19179,Yes,4.25,2.5,2.5,1.6666666666666667,3.0,4.75
19180,Yes,4.5,4.75,5.0,1.0,3.0,4.75
19181,Yes,5.0,5.0,5.0,3.0,3.0,5.0
19182,N/A,4.5,4.25,3.5,1.3333333333333333,3.0,3.75
19183,I don't know,4.25,2.5,2.0,2.0,2.0,3.75
19184,Yes,4.5,3.0,3.5,2.3333333333333335,3.0,3.75
19185,No,5.0,4.0,3.5,1.6666666666666667,2.0,4.25
19186,Yes,4.0,3.0,3.0,3.0,2.0,3.5
19187,Yes,1.0,3.0,2.5,3.3333333333333335,3.0,3.25
19188,Yes,4.0,3.5,4.0,1.3333333333333333,4.0,5.0
19189,Yes,4.0,4.0,4.0,2.0,2.0,4.0
19190,Yes,4.0,4.0,3.0,4.0,4.0,4.0
19191,I don't know,5.0,4.0,4.0,4.0,4.0,4.0
19192,Yes,5.0,3.0,3.0,3.0,3.0,4.0
19193,I don't know,2.75,3.5,4.5,2.6666666666666665,4.0,3.75
19194,Yes,4.0,4.0,4.0,4.0,4.0,4.0
19195,I don't know,3.25,4.25,3.5,2.0,4.0,4.25
19196,I don't know,3.25,3.5,3.5,1.3333333333333333,2.0,3.5
19197,I don't know,2.25,3.0,4.0,2.0,4.0,3.5
19198,I don't know,3.0,3.0,3.0,3.0,3.0,2.5
19199,Yes,4.25,4.0,4.0,1.0,3.0,3.75
19200,Yes,3.25,3.25,3.0,3.6666666666666665,3.0,3.5
19201,N/A,2.25,4.5,3.5,4.333333333333333,4.0,3.5
19202,I don't know,3.0,4.25,4.5,1.3333333333333333,3.0,3.75
19203,Yes,4.25,3.75,4.5,1.6666666666666667,3.0,3.75
19204,Yes,3.5,3.25,3.0,3.3333333333333335,3.0,4.0
19205,Yes,3.25,3.5,3.0,3.0,2.0,3.5
19206,I don't know,3.25,3.75,3.0,1.6666666666666667,3.0,4.5
19207,I don't know,3.5,3.5,3.5,1.6666666666666667,3.0,3.25
19208,Yes,3.0,3.25,3.5,2.6666666666666665,4.0,3.5
19209,Yes,3.0,3.75,4.0,3.0,4.0,3.5
19210,I don't know,2.75,3.0,3.0,1.0,3.0,3.75
19211,No,1.5,3.25,3.5,3.0,4.0,3.0
19212,Yes,5.0,5.0,5.0,5.0,5.0,5.0
19213,Yes,4.0,4.0,4.0,3.0,3.0,4.0
19214,Yes,5.0,4.5,5.0,3.0,5.0,5.0
19215,Yes,4.25,3.0,4.0,1.3333333333333333,2.0,4.25
19216,I don't know,3.25,3.5,2.5,1.0,2.0,3.5
19217,Yes,5.0,4.0,4.0,3.6666666666666665,4.0,4.0
19218,N/A,,,,,,
19219,Yes,3.25,3.75,4.0,2.0,3.0,3.25
19220,Yes,3.5,2.25,4.0,1.6666666666666667,3.0,3.5
19221,Yes,4.25,3.5,4.5,3.0,1.0,3.75
19222,I don't know,1.5,2.0,5.0,5.0,5.0,2.5
19223,Yes,2.75,3.5,3.5,2.0,1.0,3.5
19224,Yes,3.75,3.75,4.0,4.0,3.0,3.5
19225,Yes,4.0,4.25,4.5,4.0,4.0,5.0
19226,Yes,3.75,4.0,4.0,3.6666666666666665,4.0,4.0
19227,I don't know,2.75,2.25,3.0,1.3333333333333333,2.0,3.75
19228,Yes,3.5,3.75,4.5,2.0,3.0,4.5
19230,No,2.0,2.5,4.5,2.3333333333333335,2.0,2.5
19231,No,3.0,3.75,3.0,2.0,2.0,2.75
19232,Yes,4.0,4.25,5.0,3.0,5.0,3.75
19233,Yes,3.0,3.0,3.0,2.0,4.0,3.5
19234,Yes,4.25,3.25,3.0,4.0,4.0,2.75
19235,I don't know,3.0,2.75,4.0,2.6666666666666665,1.0,3.5
19236,Yes,3.5,3.5,4.0,2.0,3.0,3.75
19237,N/A,3.75,3.0,3.0,3.0,3.0,3.0
19238,Yes,3.25,4.25,4.5,2.0,2.0,4.0
19239,Yes,5.0,3.5,3.5,1.6666666666666667,1.0,4.0
19240,Yes,4.0,3.5,4.0,2.3333333333333335,,2.0
19241,I don't know,3.0,4.0,3.0,4.0,4.0,4.25
19242,Yes,2.25,3.0,3.5,4.0,3.0,3.5
19243,I don't know,3.5,4.0,4.0,3.3333333333333335,4.0,4.0
19244,Yes,3.75,4.75,3.0,2.6666666666666665,2.0,4.0
19245,Yes,3.0,3.0,3.0,3.0,3.0,3.0
19246,I don't know,2.25,3.5,2.5,1.3333333333333333,1.0,3.25
19247,Yes,3.5,3.5,4.0,1.6666666666666667,1.0,4.0
19248,Yes,4.0,1.25,1.0,1.6666666666666667,1.0,3.5
19249,Yes,5.0,4.5,4.5,3.0,5.0,4.75
19250,Yes,3.75,3.25,4.0,1.3333333333333333,2.0,4.25
19251,N/A,,,,,,
19252,Yes,3.5,4.0,3.5,2.6666666666666665,3.0,4.0
19253,N/A,,,,,,
19254,Yes,3.5,2.5,3.5,3.0,4.0,4.0
19255,Yes,5.0,5.0,5.0,5.0,5.0,5.0
19256,Yes,4.0,4.0,4.0,4.0,4.0,3.75
19257,Yes,2.0,3.25,3.5,2.0,2.0,3.5
19258,Yes,2.75,2.75,3.0,1.0,1.0,5.0
19259,Yes,5.0,3.0,3.0,3.0,3.0,3.0
19260,Yes,3.25,3.75,4.0,2.3333333333333335,3.0,3.5
19261,Yes,3.0,3.75,4.0,2.6666666666666665,3.0,3.5
19262,Yes,4.0,4.5,5.0,3.0,3.0,4.25
19263,I don't know,2.5,4.75,4.5,4.666666666666667,4.0,3.75
19264,Yes,4.0,3.5,3.5,3.6666666666666665,3.0,3.75
19265,I don't know,3.0,1.5,1.5,1.6666666666666667,2.0,2.5
19267,I don't know,2.75,2.75,3.0,2.0,1.0,2.25
19268,I don't know,2.25,3.5,4.0,4.333333333333333,4.0,3.5
19269,I don't know,,2.25,1.5,1.3333333333333333,1.0,1.5
19270,N/A,,,,,,
19271,Yes,3.0,2.25,2.0,1.0,1.0,3.0
19272,I don't know,3.0,4.75,4.0,4.333333333333333,4.0,3.75
19273,I don't know,4.0,2.5,3.0,2.3333333333333335,3.0,3.0
19275,I don't know,3.0,2.25,2.5,3.6666666666666665,3.0,3.0
19276,I don't know,2.0,1.75,1.5,2.0,2.0,4.25
19277,No,2.25,3.0,2.5,2.0,3.0,3.0
19278,I don't know,2.5,2.75,2.5,2.6666666666666665,2.0,2.75
19279,No,3.0,2.0,2.0,2.0,2.0,2.75
19280,I don't know,4.25,3.75,4.5,2.3333333333333335,4.0,4.75
19281,I don't know,2.0,4.5,5.0,3.6666666666666665,5.0,4.5
19282,I don't know,4.5,4.25,3.0,4.0,3.0,4.0
19283,Yes,4.0,1.0,1.0,1.0,1.0,2.0
19284,I don't know,3.0,3.25,3.5,4.0,3.0,3.0
19285,No,3.0,1.0,1.0,1.0,1.0,4.5
19286,Yes,2.75,1.5,1.0,2.0,1.0,3.0
19287,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19289,No,3.75,4.0,3.5,3.3333333333333335,3.0,4.0
19290,No,2.0,1.75,3.0,2.0,2.0,2.0
19291,I don't know,3.0,3.0,2.0,2.6666666666666665,2.0,2.5
19292,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19293,Yes,3.25,2.0,1.0,1.6666666666666667,1.0,3.25
19294,No,3.75,2.25,2.0,2.0,2.0,2.75
19296,Yes,2.0,2.25,2.5,2.0,3.0,3.25
19297,I don't know,2.5,3.0,3.5,3.0,2.0,3.0
19299,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19300,I don't know,4.0,3.0,2.0,4.0,2.0,2.75
19301,No,4.0,2.0,2.0,1.3333333333333333,2.0,2.75
19302,No,1.5,3.0,3.0,3.0,3.0,3.0
19303,I don't know,4.25,2.25,2.0,2.0,2.0,3.0
19304,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19305,I don't know,,4.25,2.5,4.0,3.0,4.0
19306,I don't know,3.0,2.75,2.0,2.0,2.0,3.25
19307,I don't know,2.75,3.0,3.0,3.0,3.0,3.0
19308,No,2.75,2.75,2.5,2.0,2.0,3.0
19309,No,2.75,4.25,3.0,1.0,1.0,2.25
19311,No,3.5,3.75,4.0,4.0,4.0,4.0
19312,I don't know,4.0,3.5,4.0,2.3333333333333335,3.0,3.0
19314,Yes,3.0,4.25,4.0,3.3333333333333335,2.0,3.75
19315,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19316,No,3.0,3.0,3.0,3.0,3.0,3.0
19317,Yes,3.0,3.0,3.0,3.0,3.0,3.0
19318,Yes,3.25,1.5,1.5,2.0,2.0,3.0
19319,No,4.0,2.0,2.0,2.0,2.0,3.0
19320,N/A,,,,,,
19321,I don't know,3.0,3.25,3.5,3.3333333333333335,3.0,3.0
19322,I don't know,2.0,2.0,2.0,2.6666666666666665,3.0,2.5
19323,I don't know,3.5,3.5,3.0,4.0,2.0,3.3333333333333335
19324,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19325,No,3.0,3.0,3.0,3.0,3.0,3.0
19326,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19327,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19328,N/A,,,,,,
19329,I don't know,3.0,4.5,5.0,3.6666666666666665,2.0,3.0
19330,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19331,No,3.0,3.0,3.0,3.0,3.0,4.0
19332,I don't know,2.0,3.0,3.0,3.0,3.0,3.0
19334,No,3.0,3.0,3.0,3.0,3.0,3.0
19335,I don't know,3.0,1.0,1.0,1.0,1.0,3.5
19336,No,3.0,3.0,3.0,3.0,3.0,3.0
19337,I don't know,2.5,2.75,3.0,2.0,3.0,3.0
19338,I don't know,3.5,2.25,3.0,3.6666666666666665,3.0,3.0
19339,I don't know,2.75,1.5,2.0,1.6666666666666667,1.0,3.25
19340,Yes,3.0,3.0,3.0,3.0,3.0,3.0
19341,Yes,3.0,1.25,1.0,1.0,1.0,3.25
19342,Yes,3.0,2.0,2.5,2.3333333333333335,3.0,4.5
19343,N/A,,,,,,
19344,No,3.0,4.25,3.5,1.6666666666666667,2.0,3.0
19346,I don't know,3.5,3.0,3.0,3.0,3.0,3.0
19347,I don't know,3.0,3.5,3.0,3.3333333333333335,3.0,3.25
19348,I don't know,3.0,2.25,3.0,3.0,2.0,2.5
19349,N/A,,,,,,
19350,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19351,Yes,3.0,3.25,3.0,3.3333333333333335,3.0,3.0
19352,N/A,2.0,3.0,3.0,3.0,3.0,3.0
19353,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19354,Yes,4.0,4.0,4.0,4.0,4.0,4.0
19355,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19356,Yes,2.25,1.75,2.0,3.3333333333333335,2.0,4.5
19357,Yes,3.75,2.25,3.0,2.6666666666666665,4.0,2.75
19359,I don't know,3.0,3.25,3.5,3.6666666666666665,4.0,3.0
19360,I don't know,2.75,2.5,2.0,4.666666666666667,1.0,3.0
19361,I don't know,5.0,4.0,3.0,2.3333333333333335,5.0,3.0
19362,Yes,3.25,2.75,3.5,3.3333333333333335,3.0,3.5
19363,Yes,3.5,4.0,4.0,4.0,3.0,3.5
19364,N/A,,,,,,
19365,No,4.0,4.75,5.0,4.0,5.0,4.75
19366,N/A,,,,,,
19367,No,3.5,3.25,3.0,4.0,3.0,3.0
19368,N/A,,,,,,
19369,N/A,,,,,,
19370,No,1.25,1.0,1.0,1.0,1.0,2.5
19371,N/A,,,,,,
19373,No,2.5,4.0,,3.6666666666666665,2.0,4.25
19375,I don't know,2.5,1.0,1.0,1.0,1.0,4.0
19376,I don't know,3.25,1.5,2.0,2.6666666666666665,3.0,2.5
19377,No,1.0,2.75,3.0,5.0,1.0,2.0
19378,N/A,,,,,,
19379,N/A,,,,,,
19380,N/A,,,,,,
19382,No,3.75,4.0,3.5,4.333333333333333,4.0,4.25
19383,No,1.0,1.0,1.5,1.3333333333333333,2.0,3.0
19384,N/A,,,,,,
19385,N/A,,,,,,
19386,I don't know,1.0,2.0,3.0,3.6666666666666665,2.0,3.25
19387,N/A,,,,,,
19388,Yes,3.25,3.75,4.0,4.0,4.0,3.75
19391,N/A,,,,,,
19392,N/A,,,,,,
19393,No,4.75,2.0,2.0,1.0,1.0,3.75
19394,I don't know,3.25,2.5,3.0,2.0,1.0,3.0
19396,I don't know,2.75,2.75,2.0,3.3333333333333335,4.0,3.25
19398,I don't know,2.5,1.5,2.0,3.3333333333333335,2.0,3.5
19400,N/A,,,,,,
19402,No,1.0,1.75,2.5,4.0,4.0,3.5
19403,Yes,4.5,2.25,2.5,2.0,2.0,3.0
19404,N/A,,,,,,
19405,I don't know,3.5,1.0,1.0,1.0,1.0,4.0
19406,I don't know,5.0,1.0,1.0,1.0,1.0,2.25
19407,No,3.0,4.5,4.5,4.333333333333333,3.0,3.5
19409,I don't know,1.0,3.5,2.5,3.0,5.0,2.0
19410,No,3.0,2.0,2.0,2.0,2.0,2.5
19411,N/A,,,,,,
19412,N/A,,,,,,
19413,No,1.75,1.0,2.0,1.0,1.0,3.0
19414,Yes,3.75,3.5,4.0,3.3333333333333335,4.0,3.75
19415,No,3.0,2.0,3.5,2.6666666666666665,1.0,3.5
19416,No,5.0,4.75,5.0,5.0,4.0,5.0
19417,N/A,,,,,,
19418,N/A,,,,,,
19419,N/A,,,,,,
19420,No,2.75,1.25,1.5,2.3333333333333335,1.0,3.75
19421,N/A,,,,,,
19422,N/A,,,,,,
19423,I don't know,4.0,2.5,2.5,2.6666666666666665,2.0,5.0
19424,I don't know,5.0,5.0,4.5,5.0,2.0,4.25
19425,I don't know,2.0,1.75,2.0,2.0,2.0,2.0
19426,Yes,3.5,4.0,3.5,4.0,4.0,3.5
19427,No,2.5,2.0,2.0,2.0,2.0,4.0
19428,I don't know,2.5,2.0,1.5,1.0,1.0,2.25
19429,N/A,,,,,,
19430,No,2.25,2.25,2.5,2.0,2.0,3.5
19431,Yes,3.0,1.75,1.5,2.0,1.0,4.0
19432,N/A,,,,,,
19433,N/A,3.0,2.25,2.5,3.0,3.0,3.0
19434,No,2.5,2.75,2.5,4.333333333333333,5.0,4.25
19435,No,4.25,3.75,4.0,3.6666666666666665,3.0,4.0
19436,I don't know,4.0,5.0,4.0,3.3333333333333335,5.0,4.75
19437,I don't know,3.0,3.25,3.0,2.0,2.0,2.75
19438,N/A,,,,,,
19439,No,3.75,3.0,3.0,2.3333333333333335,2.0,4.0
19440,N/A,,,,,,
19441,I don't know,3.5,1.5,1.0,1.6666666666666667,1.0,3.5
19442,N/A,,,,,,
19443,No,3.25,2.0,2.0,2.0,2.0,3.75
19444,No,1.5,2.5,3.5,4.666666666666667,1.0,4.0
19445,No,3.75,1.0,1.5,2.6666666666666665,1.0,4.0
19446,I don't know,3.25,2.0,2.5,1.6666666666666667,3.0,1.25
19447,I don't know,3.0,3.75,3.5,3.3333333333333335,4.0,3.25
19448,No,4.0,1.0,1.0,1.0,1.0,3.5
19449,I don't know,4.75,3.0,2.5,3.3333333333333335,3.0,4.25
19450,N/A,,,,,,
19451,No,1.0,1.75,1.0,1.0,3.0,2.5
19452,N/A,,,,,,
19453,N/A,,,,,,
19454,N/A,,,,,,
19456,No,2.5,1.5,1.5,2.0,3.0,2.5
19459,I don't know,3.0,2.5,2.5,4.0,2.0,4.0
19461,N/A,,,,,,
19462,No,3.5,3.25,3.5,2.6666666666666665,2.0,3.75
19463,No,2.75,3.0,3.0,3.0,3.0,3.0
19464,N/A,,,,,,
19467,No,4.0,2.0,2.0,1.6666666666666667,1.0,4.0
19470,No,3.25,2.0,1.0,1.3333333333333333,1.0,
19472,I don't know,4.0,3.75,4.0,3.6666666666666665,4.0,3.0
19473,N/A,,,,,,
19474,N/A,,,,,,
19475,N/A,,,,,,
19476,No,3.75,3.75,3.0,3.6666666666666665,3.0,4.0
19478,N/A,,,,,,
19479,No,4.0,3.75,3.5,4.0,2.0,2.5
19480,I don't know,3.75,2.75,3.0,2.6666666666666665,2.0,4.5
19481,N/A,,,,,,
19482,No,2.0,2.5,3.0,2.6666666666666665,4.0,2.25
19484,No,3.0,4.0,3.5,4.0,3.0,3.25
19485,No,1.25,2.5,4.0,2.3333333333333335,4.0,3.25
19486,No,5.0,2.5,3.5,2.3333333333333335,2.0,2.75
19487,No,3.0,1.0,3.0,1.6666666666666667,1.0,3.75
19488,I don't know,2.75,2.25,3.0,2.6666666666666665,2.0,3.75
19490,I don't know,4.0,2.5,3.5,3.3333333333333335,2.0,3.5
19493,No,3.75,3.5,4.0,3.0,5.0,5.0
19494,I don't know,3.5,1.5,1.5,2.3333333333333335,1.0,3.75
19495,N/A,,,,,,
19496,N/A,,,,,,
19497,I don't know,4.0,4.25,3.5,4.333333333333333,4.0,4.0
19499,N/A,,,,,,
19500,N/A,,,,,,
19502,N/A,,,,,,
19503,No,4.0,3.5,3.0,3.0,3.0,4.0
19505,I don't know,4.0,2.5,2.0,2.0,2.0,4.0
19506,No,4.0,2.75,3.0,2.6666666666666665,2.0,3.0
19507,I don't know,3.0,1.0,1.0,1.0,1.0,3.0
19510,Yes,3.0,2.75,3.0,3.6666666666666665,3.0,3.0
19511,No,2.5,3.5,4.0,4.666666666666667,2.0,3.0
19512,No,4.75,4.25,3.5,3.0,4.0,4.0
19513,I don't know,4.5,4.0,4.0,3.3333333333333335,3.0,3.5
19514,N/A,,,,,,
19515,I don't know,3.25,4.0,3.5,3.6666666666666665,2.0,3.75
19516,I don't know,3.0,3.25,4.0,3.6666666666666665,3.0,3.0
19517,N/A,4.5,3.75,4.0,3.6666666666666665,1.0,3.25
19519,No,4.0,2.25,1.0,1.0,1.0,4.0
19521,I don't know,1.0,1.5,2.0,1.6666666666666667,1.0,3.5
19522,N/A,,,,,,
19523,No,4.5,3.0,2.0,3.0,2.0,2.25
19524,Yes,3.5,4.0,3.5,3.0,3.0,4.0
19525,Yes,4.5,2.0,1.0,1.6666666666666667,1.0,4.666666666666667
19526,I don't know,5.0,1.5,1.0,2.3333333333333335,1.0,4.25
19528,N/A,,,,,,
19529,I don't know,4.5,2.5,1.0,5.0,5.0,4.0
19530,I don't know,2.25,3.5,3.0,2.6666666666666665,2.0,3.25
19531,No,3.0,3.0,3.0,3.0,3.0,3.0
19532,I don't know,3.75,2.25,2.5,2.0,2.0,3.25
19533,I don't know,3.5,3.5,3.0,3.3333333333333335,3.0,4.0
19534,No,3.0,2.5,2.5,2.6666666666666665,2.0,3.5
19535,No,2.25,2.75,2.5,4.0,5.0,3.25
19536,No,4.5,3.0,2.0,2.0,4.0,3.25
19537,I don't know,3.0,4.0,3.5,5.0,4.0,3.25
19538,I don't know,4.25,3.0,3.5,3.6666666666666665,3.0,4.0
19539,No,2.0,2.25,2.0,2.0,2.0,2.0
19540,I don't know,3.0,2.25,2.5,3.3333333333333335,3.0,3.0
19542,No,1.75,3.75,4.0,1.6666666666666667,3.0,3.0
19543,No,4.25,3.0,3.0,3.0,3.0,3.0
19544,I don't know,2.0,2.5,1.5,3.0,1.0,3.25
19547,I don't know,4.0,3.75,3.5,3.3333333333333335,3.0,3.75
19549,No,3.25,3.75,3.5,3.0,3.0,3.5
19550,No,2.25,3.5,3.5,4.0,4.0,4.0
19551,N/A,,,,,,
19552,I don't know,5.0,5.0,5.0,5.0,5.0,4.0
19553,N/A,,,,,,
19555,I don't know,3.0,3.0,3.0,3.0,3.0,3.0
19556,No,3.0,3.75,3.5,4.0,3.0,3.5
19557,No,4.75,5.0,5.0,3.0,3.0,2.0
19558,Yes,5.0,3.5,4.0,3.0,4.0,3.75
19559,I don't know,1.75,3.25,3.5,3.0,1.0,3.0
19561,No,2.0,2.5,3.0,3.0,3.0,3.25
19562,No,3.0,4.25,5.0,3.3333333333333335,5.0,2.0
19563,I don't know,4.0,4.0,4.0,4.0,4.0,3.25
19564,No,3.25,4.0,3.5,3.0,3.0,4.0
19566,I don't know,4.0,3.0,3.0,1.3333333333333333,3.0,2.75
19567,I don't know,4.0,2.5,2.5,2.0,2.0,3.5
19569,Yes,4.0,4.75,3.5,2.0,2.0,3.75
19570,N/A,,,,,,
19572,I don't know,3.5,3.5,4.5,4.333333333333333,4.0,4.0
19573,I don't know,3.0,3.0,3.0,2.6666666666666665,2.0,3.25
19574,I don't know,4.0,5.0,3.5,4.333333333333333,3.0,3.75
19576,I don't know,4.0,3.25,3.0,3.3333333333333335,3.0,3.25
19577,I don't know,4.5,5.0,4.5,3.3333333333333335,3.0,3.75
19579,N/A,,,,,,
19580,No,5.0,3.75,4.0,4.0,4.0,3.75
19581,No,3.25,4.25,4.0,3.0,2.0,4.5
19582,No,4.0,3.25,4.0,3.6666666666666665,4.0,3.5
19583,N/A,,,,,,
19584,No,3.5,4.0,4.0,2.3333333333333335,3.0,3.0
19585,I don't know,3.25,2.0,3.5,1.3333333333333333,1.0,2.25
19586,I don't know,3.5,4.0,4.0,4.0,4.0,3.0
19588,No,3.25,4.0,4.0,2.0,2.0,2.5
